pX,pY,Size,System
129316.00606,77685.513199,110,PS-2-CAP-EME-
125401.639991,77685.513199,110,PS-2-CAP-EME-
126119.025324,79960.513199,110,PS-2-CAP-EME-
120259.191174,71908.949619,110,PS-2-CAP-EME-
117461.3883,74342.942847,110,PS-2-CAP-EME-
119048.006905,74342.942847,110,PS-2-CAP-EME-
119747.273319,74342.942847,110,PS-2-CAP-EME-
126987.5,115939.274263,50,PS-2-CAP-AR-
129300.00001,117462.5,50,PS-2-CAP-AR-
128112.5,117200.769452,50,PS-2-CAP-AR-
130012.5,119569.245477,50,PS-2-CAP-AR-
127112.5,120800.0,50,PS-2-CAP-AR-
127314.972179,120449.999032,110,PS-2-CAP-AR-
133275.0,117237.5,50,PS-2-CAP-AR-
132291.614773,114537.5,50,PS-2-CAP-AR-
120190.2,114550.0,50,PS-2-CAP-AR-
119237.5,118250.0,50,PS-2-CAP-AR-
118854.398289,117900.000968,110,PS-2-CAP-AR-
124120.976071,115388.555021,110,PS-2-CAP-EME-
128252.113734,115388.555021,110,PS-2-CAP-EME-
127150.0,119628.213528,110,PS-2-CAP-EME-
120227.7,114913.02751,110,PS-2-CAP-EME-
120175.0,115919.517626,110,PS-2-CAP-EME-
120175.0,117312.282219,110,PS-2-CAP-EME-
131997.234687,108937.24671,200,-M-PLUMBING K1_LAUNDRY_CAP
75712.5,97200.0,50,PS-2-CAP-AR-
67375.0,94412.500008,50,PS-2-CAP-AR-
68987.5,93925.000008,50,PS-2-CAP-AR-
64017.5,101487.5,50,PS-2-CAP-AR-
79412.314143,104400.466269,50,PS-2-CAP-AR-
78737.516427,103900.0,50,PS-2-CAP-AR-
79087.5,108700.0,50,PS-2-CAP-AR-
78729.822759,108350.000968,110,PS-2-CAP-AR-
90857.857866,108699.999032,50,PS-2-CAP-AR-
91248.374943,108350.000968,110,PS-2-CAP-AR-
90437.281303,104400.666269,50,PS-2-CAP-AR-
63862.5,82900.0,50,PS-2-CAP-AR-
64210.707983,83249.999032,110,PS-2-CAP-AR-
62285.049441,88771.353617,110,PS-2-CAP-EME-
62285.049441,84037.488219,110,PS-2-CAP-EME-
62962.110627,84600.0,110,PS-2-CAP-EME-
62962.110627,83249.999032,110,PS-2-CAP-EME-
62962.110627,82900.0,110,PS-2-CAP-EME-
69497.39049,99246.153948,110,PS-2-CAP-EME-
62285.049441,96978.357539,110,PS-2-CAP-EME-
65465.583709,99246.153948,110,PS-2-CAP-EME-
63406.535598,99246.153948,110,PS-2-CAP-EME-
64337.681416,100416.332007,110,PS-2-CAP-EME-
71815.0,100963.735323,110,PS-2-CAP-EME-
67375.0,94828.175214,110,PS-2-CAP-EME-
67375.0,95937.795991,110,PS-2-CAP-EME-
71585.798974,99246.153948,110,PS-2-CAP-EME-
74629.624708,99246.153948,110,PS-2-CAP-EME-
77861.614906,99246.153948,110,PS-2-CAP-EME-
70872.925193,98211.248521,110,PS-2-CAP-EME-
75772.925193,98211.248521,110,PS-2-CAP-EME-
79872.046276,101162.309595,110,PS-2-CAP-EME-
79914.302695,107879.147535,110,PS-2-CAP-EME-
79914.302695,105870.25595,110,PS-2-CAP-EME-
79914.302695,104155.923623,110,PS-2-CAP-EME-
84059.660928,104590.545359,110,PS-2-CAP-EME-
90400.0,107374.867081,110,PS-2-CAP-EME-
90400.0,105870.25595,110,PS-2-CAP-EME-
65445.459016,125194.853668,110,PS-2-CAP-EME-
66043.484107,128297.290307,110,PS-2-CAP-EME-
68002.454017,127852.718632,50,PS-2-CAP-AR-
47998.73546,125980.203348,110,PS-2-CAP-EME-
47557.5,134513.119152,50,PS-2-CAP-AR-
44912.5,132450.0,50,PS-2-CAP-AR-
47998.73546,133414.884035,110,PS-2-CAP-EME-
47998.73546,130987.455408,110,PS-2-CAP-EME-
44987.5,121500.0,50,PS-2-CAP-AR-
44987.5,119350.0,50,PS-2-CAP-AR-
45387.50726,117525.0,50,PS-2-CAP-AR-
45525,121447.967264,110,PS-2-CAP-EME-
47313.650173,111812.5,50,PS-2-CAP-AR-
47091.457884,117219.661249,110,PS-2-CAP-EME-
55047.086046,122301.488996,110,PS-2-CAP-EME-
51690,111292.494758,110,PS-2-CAP-EME-
52102.5,110087.753499,50,PS-2-CAP-AR-
56321.658307,109332.5,50,PS-2-CAP-AR-
57314.993506,109332.5,50,PS-2-CAP-AR-
57292.372106,109899.235612,110,PS-2-CAP-EME-
56405.40673,109899.235612,110,PS-2-CAP-EME-
55506.684658,109902.904404,110,PS-2-CAP-EME-
55050.0,108915.262149,110,PS-2-CAP-EME-
55050.0,110920.760818,110,PS-2-CAP-EME-
54362.5,109325.0,50,PS-2-CAP-AR-
53470.279652,112264.636267,110,PS-2-CAP-EME-
49658.333382,112264.636267,110,PS-2-CAP-EME-
47998.73546,114883.950108,110,PS-2-CAP-EME-
47998.73546,120152.091016,110,PS-2-CAP-EME-
46825.933366,122301.488996,110,PS-2-CAP-EME-
108725.0,146312.5,50,PS-2-CAP-AR-
110192.540871,145622.435674,110,PS-2-CAP-EME-
107012.5,141150.0,50,PS-2-CAP-AR-
114845.0,152562.5,50,PS-2-CAP-AR-
130445.370223,116237.329634,110,PS-2-CAP-EME-
131777.878902,116819.364772,110,PS-2-CAP-EME-
130445.370223,114033.766893,110,PS-2-CAP-EME-
