ZONE,SystemType,SystemName,StartX,StartY,EndX,EndY,PSize,Position,Critical
ZON-2, T4,SHT-TNOR-SR-,242804.601897,51544.27,242804.601897,51973.979588,0,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,241712.877851,49270.621652,241712.877851,52123.70351,63,branch,non-critical
ZON-2, T4,SHT-TNOR-SR-,241862.877851,49120.621652,241862.877851,51973.70351,50,branch,non-critical
ZON-2, B1,SHT-TNOR-SO-,241562.877851,49420.621652,241562.877851,52273.70351,75,branch,non-critical
ZON-2, T3,SHT-TNOR-SI-,228135.876682,60923.862455,228135.876682,69458.219222,110,main,critical
ZON-2, T3,SHT-TNOR-SI-,228135.876682,69458.219222,228135.876682,72877.548692,110,main,critical
ZON-2, T3,SHT-TNOR-SI-,228135.876682,72877.548692,228135.876682,85900.0,90,main,critical
ZON-2, T4,SHT-TNOR-SR-,227985.876682,60723.862455,227985.876682,69608.219222,90,main,critical
ZON-2, T4,SHT-TNOR-SR-,227985.876682,69608.219222,227985.876682,73027.548692,90,main,critical
ZON-2, T4,SHT-TNOR-SR-,227985.876682,73027.548692,227985.876682,86050.0,75,main,critical
ZON-2, B1,SHT-TNOR-SO-,228285.876682,61123.862455,228285.876682,69308.219222,125,main,critical
ZON-2, B1,SHT-TNOR-SO-,228285.876682,69308.219222,228285.876682,72727.548692,125,main,critical
ZON-2, B1,SHT-TNOR-SO-,228285.876682,72727.548692,228285.876682,85750.0,110,main,critical
ZON-2, T3,SHT-TNOR-SI-,228135.876682,85900.0,234415.266292,85900.0,90,error,critical
ZON-2, T3,SHT-TNOR-SI-,235112.971469,85900.0,240930.470221,85900.0,75,error,critical
ZON-2, T4,SHT-TNOR-SR-,227985.876682,86050.0,234265.266292,86050.0,75,main,critical
ZON-2, T4,SHT-TNOR-SR-,234265.266292,86050.0,234617.561114,86050.0,0,main,critical
ZON-2, T4,SHT-TNOR-SR-,235112.971469,86050.0,240780.470221,86050.0,63,error,critical
ZON-2, B1,SHT-TNOR-SO-,228285.876682,85750.0,234565.266292,85750.0,110,error,critical
ZON-2, B1,SHT-TNOR-SO-,235112.971469,85750.0,241080.470221,85750.0,110,error,critical
ZON-2, T3,SHT-TNOR-SI-,240930.470221,85900.0,240930.470221,93526.020412,75,error,critical
ZON-2, T3,SHT-TNOR-SI-,240930.470221,93526.020412,240930.470221,101526.020373,75,error,critical
ZON-2, T3,SHT-TNOR-SI-,240930.470221,101526.020373,240930.470221,106908.405712,75,main,critical
ZON-2, T3,SHT-TNOR-SI-,240930.470221,106908.405712,240930.470221,110456.679698,63,main,critical
ZON-2, T3,SHT-TNOR-SI-,240930.470221,110456.679698,240930.470221,117526.020008,63,main,critical
ZON-2, T3,SHT-TNOR-SI-,240930.470221,117526.020008,240930.470221,125526.020008,63,error,critical
ZON-2, T3,SHT-TNOR-SI-,240930.470221,125526.020008,240930.470221,132411.711689,40,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,240780.470221,86050.0,240780.470221,93676.020412,63,error,critical
ZON-2, T4,SHT-TNOR-SR-,240780.470221,93676.020412,240780.470221,101676.020373,63,error,critical
ZON-2, T4,SHT-TNOR-SR-,240780.470221,101676.020373,240780.470221,106788.405712,63,main,critical
ZON-2, T4,SHT-TNOR-SR-,240780.470221,106788.405712,240780.470221,110606.679698,50,main,critical
ZON-2, T4,SHT-TNOR-SR-,240780.470221,110606.679698,240780.470221,117676.020008,50,main,critical
ZON-2, T4,SHT-TNOR-SR-,240780.470221,117676.020008,240780.470221,125676.020008,50,error,critical
ZON-2, T4,SHT-TNOR-SR-,240780.470221,125676.020008,240780.470221,132561.711689,32,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,241080.470221,85750.0,241080.470221,93376.020412,110,error,critical
ZON-2, B1,SHT-TNOR-SO-,241080.470221,93376.020412,241080.470221,101376.020373,90,error,critical
ZON-2, B1,SHT-TNOR-SO-,241080.470221,101376.020373,241080.470221,107028.405712,90,main,critical
ZON-2, B1,SHT-TNOR-SO-,241080.470221,107028.405712,241080.470221,110306.679698,90,main,critical
ZON-2, B1,SHT-TNOR-SO-,241080.470221,110306.679698,241080.470221,117376.020008,75,main,critical
ZON-2, B1,SHT-TNOR-SO-,241080.470221,117376.020008,241080.470221,125376.020008,63,error,critical
ZON-2, B1,SHT-TNOR-SO-,241080.470221,125376.020008,241080.470221,132261.711689,50,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,240930.470221,132411.711689,243389.599783,132411.711689,20,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,240780.470221,132561.711689,243239.599783,132561.711689,0,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,241080.470221,132261.711689,243539.599783,132261.711689,20,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,243239.599783,132561.711689,243239.599783,133220.349992,0,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,243389.599783,132411.711689,243389.599783,133220.349992,20,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,243539.599783,132261.711689,243539.599783,133220.349992,20,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,239295.400217,125526.020008,240930.470221,125526.020008,50,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,240930.470221,125526.020008,242954.409741,125526.020008,50,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,239445.398103,125676.020008,240780.470221,125676.020008,40,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,240780.470221,125676.020008,242804.411855,125676.020008,40,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,239445.400217,125376.020008,241080.470221,125376.020008,50,error,non-critical
ZON-2, B1,SHT-TNOR-SO-,241080.470221,125376.020008,242804.409741,125376.020008,50,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,242954.409741,125159.644014,242954.409741,125526.020008,20,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,242804.411855,125676.020008,242804.411855,126055.729596,0,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,239295.400217,125159.644014,239295.400217,125526.020008,20,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,239445.398103,125676.020008,239445.398103,126055.729596,0,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,239295.400217,117526.020008,240930.470221,117526.020008,40,error,critical
ZON-2, T3,SHT-TNOR-SI-,240930.470221,117526.020008,242954.409741,117526.020008,40,error,critical
ZON-2, T4,SHT-TNOR-SR-,239445.398103,117676.020008,240780.470221,117676.020008,32,error,critical
ZON-2, T4,SHT-TNOR-SR-,240780.470221,117676.020008,242804.411855,117676.020008,32,error,critical
ZON-2, B1,SHT-TNOR-SO-,239445.400217,117376.020008,241080.470221,117376.020008,50,error,critical
ZON-2, B1,SHT-TNOR-SO-,241080.470221,117376.020008,242804.409741,117376.020008,50,error,critical
ZON-2, T3,SHT-TNOR-SI-,242954.409741,117159.644014,242954.409741,117526.020008,20,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,242804.411855,117676.020008,242804.411855,118055.729596,0,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,239295.400217,117159.644014,239295.400217,117526.020008,20,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,239445.398103,117676.020008,239445.398103,118055.729596,0,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,240930.470221,110456.679698,245790.795193,110456.679698,50,branch,critical
ZON-2, T4,SHT-TNOR-SR-,240780.470221,110606.679698,245940.795193,110606.679698,40,branch,critical
ZON-2, B1,SHT-TNOR-SO-,241080.470221,110306.679698,245640.795193,110306.679698,63,branch,critical
ZON-2, T3,SHT-TNOR-SI-,239347.92911,106908.405712,240930.470221,106908.405712,20,branch,critical
ZON-2, T4,SHT-TNOR-SR-,239339.049118,106788.405712,240780.470221,106788.405712,0,branch,critical
ZON-2, B1,SHT-TNOR-SO-,239347.92911,107028.405712,241080.470221,107028.405712,20,branch,critical
ZON-2, T3,SHT-TNOR-SI-,239295.400217,101526.020373,240930.470221,101526.020373,40,error,critical
ZON-2, T3,SHT-TNOR-SI-,240930.470221,101526.020373,242954.540774,101526.020373,50,error,critical
ZON-2, T4,SHT-TNOR-SR-,239445.398103,101676.020373,240780.470221,101676.020373,32,error,critical
ZON-2, T4,SHT-TNOR-SR-,240780.470221,101676.020373,242804.542888,101676.020373,40,error,critical
ZON-2, B1,SHT-TNOR-SO-,239445.400217,101376.020373,241080.470221,101376.020373,50,error,critical
ZON-2, B1,SHT-TNOR-SO-,241080.470221,101376.020373,242804.540774,101376.020373,50,error,critical
ZON-2, T3,SHT-TNOR-SI-,242954.540774,101159.644379,242954.540774,101526.020373,20,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,242804.542888,101676.020373,242804.542888,102055.729961,0,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,239295.400217,101159.644379,239295.400217,101526.020373,20,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,239445.398103,101676.020373,239445.398103,102055.729961,0,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,239295.459226,93526.020412,240930.470221,93526.020412,50,error,critical
ZON-2, T3,SHT-TNOR-SI-,240930.529231,93526.020412,242954.599783,93526.020412,40,error,critical
ZON-2, T4,SHT-TNOR-SR-,239445.457112,93676.020412,240780.470221,93676.020412,40,error,critical
ZON-2, T4,SHT-TNOR-SR-,240780.529231,93676.020412,242804.601897,93676.020412,32,error,critical
ZON-2, B1,SHT-TNOR-SO-,239445.459226,93376.020412,241080.470221,93376.020412,63,error,critical
ZON-2, B1,SHT-TNOR-SO-,241080.529231,93376.020412,242804.599783,93376.020412,40,error,critical
ZON-2, T3,SHT-TNOR-SI-,242954.599783,93159.644418,242954.599783,93526.020412,20,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,242804.601897,93676.020412,242804.601897,94055.73,0,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,239295.459226,93159.644418,239295.459226,93526.020412,20,error,non-critical
