pX,pY,Size,System
244025.0,125297.802413,110,PS-2-CAP-AR-
244025.0,125902.197587,110,PS-2-CAP-AR-
243543.593303,125600.0,110,PS-2-CAP-AR-
242685.0,127012.5,50,PS-2-CAP-AR-
245534.999973,127200.0,50,PS-2-CAP-AR-
245735.0,126462.5,50,PS-2-CAP-AR-
245534.999973,124000.0,50,PS-2-CAP-AR-
245735.0,124737.5,50,PS-2-CAP-AR-
239527.5,119050.0,50,PS-2-CAP-AR-
239005.000005,117955.03061,110,PS-1-CAP-IK-1-
239067.5,117600.032589,110,PS-2-CAP-EME-
238225.0,117902.197587,110,PS-2-CAP-AR-
243950.0,117297.802413,110,PS-2-CAP-AR-
243564.386225,117600.032589,110,PS-2-CAP-AR-
243244.999995,117955.03061,110,PS-1-CAP-IK-1-
243182.5,117600.032589,110,PS-2-CAP-EME-
244025.0,117759.409091,110,PS-2-CAP-AR-
242772.5,119050.0,50,PS-2-CAP-AR-
238673.414659,117600.032589,110,PS-2-CAP-AR-
244012.464312,116225.0,50,PS-2-CAP-AR-
243812.5,115675.0,50,PS-2-CAP-AR-
244101.841807,115375.0,110,PS-2-CAP-AR-
236715.000001,119200.0,50,PS-2-CAP-AR-
236515.0,118460.729272,50,PS-2-CAP-AR-
245534.999973,119201.864242,50,PS-2-CAP-AR-
245735.0,118464.31365,50,PS-2-CAP-AR-
234650.0,117159.999997,50,PS-2-CAP-AR-
248487.369262,109523.520443,50,PS-2-CAP-AR-
246225.807046,109824.747576,110,PS-2-CAP-EME-
246280.807046,109582.218363,110,PS-1-CAP-IK-1-
245290.820761,109352.666321,110,PS-2-CAP-AR-
246510.0,115322.5,50,PS-2-CAP-AR-
234024.999999,109675.0,50,PS-2-CAP-AR-
236978.670762,109644.999995,110,PS-1-CAP-IK-1-
236708.672746,109700.0,110,PS-2-CAP-EME-
234837.5,105875.0,50,PS-2-CAP-AR-
234000.0,107412.5,50,PS-2-CAP-AR-
236325.000001,112108.421191,50,PS-2-CAP-AR-
236687.498469,110180.0,50,PS-2-CAP-AR-
235297.622169,111897.590102,110,PS-2-CAP-AR-
233765.0,107374.826189,50,PS-2-CAP-AR-
233587.849239,112670.000013,50,PS-2-CAP-AR-
237350.0,110227.840281,50,PS-2-CAP-AR-
237350.0,110703.729771,50,PS-2-CAP-AR-
235698.505186,111631.360488,110,PS-2-CAP-AR-
236225.125,111631.360488,50,PS-2-CAP-AR-
235039.706793,111631.360488,110,PS-2-CAP-AR-
234508.953548,111897.590102,50,PS-2-CAP-AR-
235999.066089,111897.590102,110,PS-2-CAP-AR-
243244.999995,101955.03061,110,PS-1-CAP-IK-1-
243182.5,101600.032589,110,PS-2-CAP-EME-
242760.0,100187.5,50,PS-2-CAP-AR-
244025.0,101297.802413,110,PS-2-CAP-AR-
244025.0,101902.197587,110,PS-2-CAP-AR-
243543.593303,101600.0,110,PS-2-CAP-AR-
242685.0,103012.5,50,PS-2-CAP-AR-
245534.999973,103250.0,50,PS-2-CAP-AR-
245735.0,102462.5,50,PS-2-CAP-AR-
245534.999973,99950.0,50,PS-2-CAP-AR-
245735.0,100737.5,50,PS-2-CAP-AR-
239005.000005,101955.03061,110,PS-1-CAP-IK-1-
239067.5,101600.032589,110,PS-2-CAP-EME-
239440.0,100187.5,50,PS-2-CAP-AR-
238225.0,101297.802413,110,PS-2-CAP-AR-
238225.0,101902.197587,110,PS-2-CAP-AR-
238706.406697,101600.0,110,PS-2-CAP-AR-
239565.0,103012.5,50,PS-2-CAP-AR-
236715.000027,103250.0,50,PS-2-CAP-AR-
236515.0,102462.5,50,PS-2-CAP-AR-
236715.000027,99950.0,50,PS-2-CAP-AR-
236515.0,100737.5,50,PS-2-CAP-AR-
238225.0,93902.197587,110,PS-2-CAP-AR-
238641.432024,93600.032589,110,PS-2-CAP-AR-
239212.5,92702.5,50,PS-2-CAP-AR-
234237.500395,93100.0,50,PS-2-CAP-AR-
233965.0,92632.50001,50,PS-2-CAP-AR-
234625.0,93500.0,110,PS-2-CAP-AR-
237075.0,93450.0,110,PS-2-CAP-AR-
235875.0,93485.0,50,PS-2-CAP-AR-
237475.0,93065.0,50,PS-2-CAP-AR-
238240.0,93450.0,50,PS-2-CAP-AR-
239005.000005,93955.03061,110,PS-1-CAP-IK-1-
239067.5,93600.032589,110,PS-2-CAP-EME-
243570.667362,93761.380629,110,PS-2-CAP-AR-
243244.999995,93955.03061,110,PS-1-CAP-IK-1-
243182.5,93600.032589,110,PS-2-CAP-EME-
239490.0,95012.5,50,PS-2-CAP-AR-
236715.0,95200.045165,50,PS-2-CAP-AR-
236520.0,94462.494573,50,PS-2-CAP-AR-
242760.0,95037.5,50,PS-2-CAP-AR-
245536.327716,95250.0,50,PS-2-CAP-AR-
245735.0,94512.5,50,PS-2-CAP-AR-
242855.930372,87867.088486,110,PS-2-CAP-EME-
242700.0,87415.00001,50,PS-2-CAP-AR-
248873.440272,87900.0,50,PS-2-CAP-AR-
243110.928392,87812.088491,110,PS-1-CAP-IK-1-
248700.0,88073.67026,50,PS-1-CAP-IK-1-
236756.320927,88651.314029,50,PS-2-CAP-AR-
244942.001723,108141.293609,110,PS-2-CAP-AR-
243729.135751,108141.293609,50,PS-2-CAP-AR-
248516.52036,83765.0,50,PS-2-CAP-AR-
246135.0,82275.0,50,PS-2-CAP-AR-
243482.948771,82277.0,110,PS-2-CAP-EME-
243482.948776,82476.998021,110,PS-1-CAP-IK-1-
249085.042548,83450.0,50,PS-2-CAP-AR-
245690.0,83450.0,50,PS-2-CAP-AR-
235621.654921,80126.469275,50,PS-2-CAP-AR-
234412.499605,79750.0,50,PS-2-CAP-AR-
237322.311195,80081.633898,110,PS-2-CAP-AR-
238575.720187,80066.633898,50,PS-2-CAP-AR-
234491.179664,80126.469275,110,PS-2-CAP-AR-
225275.0,77916.800616,50,PS-2-CAP-AR-
255828.594954,74365.114874,50,PS-2-CAP-AR-
257646.728732,65075.0,50,PS-2-CAP-AR-
247250.021274,62386.825021,50,PS-2-CAP-AR-
246940.0,61650.0,50,PS-2-CAP-AR-
247285.021274,62977.0,50,PS-2-CAP-AR-
