pX,pY,Size,System
259303.462057,68150.0,50,PS-7-CAP-AN-
259303.462057,71100.000019,50,PS-7-CAP-AN-
253875.127932,74286.055379,110,PS-2-CAP-AN-
253444.748911,85235.477327,110,PS-7-CAP-AN-
256192.667381,85235.477327,110,PS-7-CAP-AN-
296641.689227,76106.613004,110,PS-2-CAP-AN-
296641.689227,75806.613004,110,PS-7-CAP-AN-
282745.680449,84143.467827,110,PS-7-CAP-AN-
277158.795287,84143.467827,50,PS-7-CAP-AN-
271541.665143,84825.0,50,PS-7-CAP-AN-
291395.138806,82765.889963,110,PS-7-CAP-AN-
298681.157801,82181.195659,110,PS-7-CAP-AN-
295523.449124,80777.751341,110,PS-2-CAP-AN-
295523.449124,74655.487393,110,PS-2-CAP-AN-
275325.0,89454.575997,80,PS-PW-1-CAP-
275325.0,85727.371008,80,PS-PW-1-CAP-
281270.761152,73586.786024,110,PS-2-CAP-AN-
275325.0,79001.872528,80,PS-PW-1-CAP-
284155.96828,74984.658965,65,PS-PW-1-CAP-
221950.0,76373.898174,110,PS-2-CAP-AN-
221950.0,73397.295837,110,PS-2-CAP-AN-
237509.469557,12819.03172,65,PS-PW-1-CAP-
238125.25,49845.424437,110,PS-2-CAP-AR-
232717.512726,54098.806743,50,PS-2-CAP-AN-
292494.03172,71987.172126,65,PS-PW-1-CAP-
243681.315598,38121.711674,110,PS-2-CAP-AN-
245413.77306,38121.711674,50,PS-2-CAP-AN-
247800.0,39192.640016,50,PS-2-CAP-AN-
242830.739303,39192.640016,50,PS-2-CAP-AN-
240457.097571,38121.711674,110,PS-2-CAP-AN-
237255.448627,38121.711674,160,PS-2-CAP-AN-
237255.448627,37588.762362,65,PS-PW-1-CAP-
191475.0,109549.533446,110,PS-2-CAP-AN-
191475.0,117705.112608,110,PS-2-CAP-AN-
191475.0,122852.800625,110,PS-2-CAP-AN-
189755.618321,121555.000016,110,PS-2-CAP-AN-
189755.618321,113759.394972,110,PS-2-CAP-AN-
190074.75479,106750.0,50,PS-2-CAP-AN-
191475.0,107446.332457,110,PS-2-CAP-AN-
193600.000015,124105.000016,110,PS-2-CAP-EME-
163973.304348,51318.356434,110,PS-2-CAP-AN-
172121.044178,48504.692894,110,PS-2-CAP-AN-
157767.946379,52259.209503,110,PS-2-CAP-AN-
158375.031044,52259.209503,110,PS-2-CAP-AN-
157069.420504,51318.356434,50,PS-2-CAP-AN-
158414.941875,51318.356434,110,PS-2-CAP-AN-
175898.655853,48504.692894,110,PS-2-CAP-AN-
177881.95721,48504.692894,50,PS-2-CAP-AN-
173570.473989,46314.165265,50,PS-2-CAP-AN-
171857.412181,46314.165265,50,PS-2-CAP-AN-
166425.0,56716.160207,110,PS-2-CAP-AN-
175750.031399,50425.447234,110,PS-2-CAP-AN-
203000.0,61485.0,50,PS-2-CAP-AR-
196892.045901,58920.246202,110,PS-2-CAP-AN-
203517.576502,58920.246202,110,PS-2-CAP-AN-
206664.011608,58920.246202,110,PS-2-CAP-AN-
207525.0,60331.812194,110,PS-2-CAP-AN-
206575.0,60301.349319,50,PS-2-CAP-AN-
203350.0,60257.626095,110,PS-2-CAP-AN-
201800.0,60257.626095,110,PS-2-CAP-AN-
187642.792336,48387.099711,50,PS-2-CAP-AN-
196771.31973,55750,50,PS-2-CAP-AN-
191512.372634,58920.246202,110,PS-2-CAP-AN-
195003.352639,58920.246202,110,PS-2-CAP-AN-
233306.731497,48492.682249,110,PS-2-CAP-AN-
239192.499997,60279.511512,110,PS-2-CAP-AN-
239192.499997,61409.773323,50,PS-2-CAP-AN-
238276.820588,58872.678841,110,PS-2-CAP-AN-
237129.291509,58872.678841,110,PS-2-CAP-AN-
236918.825973,64693.261388,50,PS-2-CAP-AN-
232757.665789,68139.676564,110,PS-2-CAP-AN-
234466.434937,68291.26563,110,PS-2-CAP-AN-
235331.019365,47630.997468,50,PS-2-CAP-AN-
236328.170961,30383.120881,110,PS-2-CAP-AN-
178696.363053,82021.317623,110,PS-2-CAP-AN-
170746.658584,79228.329384,110,PS-2-CAP-AN-
159474.220136,64125.0,50,PS-2-CAP-AR-
80487.36846,130577.773523,50,PS-2-CAP-AN-
80487.36846,133233.549753,110,PS-2-CAP-AN-
78529.146175,137479.749206,110,PS-2-CAP-AN-
75448.826649,122024.99587,110,PS-2-CAP-AN-
73317.214038,120600.470134,110,PS-2-CAP-AN-
82480.03061,121080.000005,110,PS-1-CAP-IK-1-
80479.187682,110091.881833,110,PS-2-CAP-AN-
239192.499997,62189.028775,50,PS-2-CAP-AN-
